R,G,B,Character
79,72,56, 
79,76,69,R
80,86,98,R
80,80,79,R
80,73,57,R
81,84,91,R
81,86,99,R
81,86,99,R
81,87,99,R
81,87,99,R
81,87,99,R
81,74,58,R
81,74,58,R
82,87,100,R
82,87,100,R
82,74,58,R
82,74,58,R
82,75,59,R
83,75,59,R
83,75,59,R
83,75,59,E
84,89,101,E
84,89,101,E
84,76,58,E
84,76,59,E
84,76,58,E
84,76,59,E
84,76,60,E
85,82,78,D
86,90,102,D
86,91,102,D
87,91,103,D
87,92,103,D
88,92,103,D
87,79,61,D
88,79,62,D
88,92,103,D
88,88,91,D
87,79,61,D
88,89,96,D
88,92,103,D
87,79,62,D
88,79,62,D
88,79,61,D
88,79,62,D
88,79,62,D
88,79,62,D
88,91,100,I
89,93,104,I
89,80,62,I
89,80,62,I
89,93,104,I
89,93,104,I
89,80,62,I
89,80,63,I
89,80,63,I
89,80,62,I
89,80,63,I
90,80,63,S
90,94,105,S
90,94,105,S
90,81,62,S
90,87,83,S
90,94,105,S
90,80,62,S
90,80,63,S
90,94,105,S
90,94,105,S
90,81,62,S
90,81,63,S
90,81,63,S
90,81,63,S
90,81,62,S
90,81,62,T
90,94,105,T
91,94,105,T
91,94,105,T
90,94,105,T
90,94,105,T
90,86,79,T
90,80,63,T
89,80,63,T
89,80,62,T
89,80,62,T
89,80,62,T
89,93,104,R
89,93,104,R
88,79,61,R
88,79,62,R
88,92,103,R
88,92,103,R
87,91,102,R
87,91,102,R
86,91,102,R
86,91,102,R
85,77,60,R
85,82,78,R
85,89,101,R
84,79,70,R
84,76,59,R
84,75,59,R
83,75,59,R
83,75,58,R
82,74,58,R
83,85,92,I
82,87,99,I
82,74,58,I
81,73,57,I
81,86,99,I
80,76,66,I
80,72,56,I
79,72,56,I
79,72,56,I
79,71,56,I
79,71,56,I
78,75,65,B
78,84,97,B
78,83,96,B
77,83,96,B
77,83,96,B
77,82,96,B
76,69,54,B
76,68,54,B
75,81,95,B
75,81,95,B
74,67,53,B
74,67,52,B
74,80,94,B
73,79,93,B
72,67,51,B
72,65,51,B
73,78,92,B
71,73,75,B
72,65,51,B
72,65,50,B
71,65,50,B
70,64,50,B
70,65,50,U
70,77,91,U
70,73,81,U
70,64,49,U
69,66,62,U
69,76,91,U
68,65,56,U
69,63,49,U
68,73,81,U
67,75,90,U
67,74,89,U
67,74,89,U
66,74,89,U
67,74,89,U
66,61,47,U
66,60,47,U
65,60,46,U
64,60,46,U
65,59,46,U
64,59,46,T
63,71,87,T
63,71,87,T
63,71,86,T
62,70,86,T
62,70,86,T
61,57,44,T
62,57,44,T
61,57,44,T
61,56,43,T
61,56,43,T
59,60,59,I
60,67,84,I
59,55,42,I
59,54,42,I
58,67,83,I
58,67,83,I
58,53,41,I
57,53,41,I
57,53,41,I
57,53,41,I
56,52,40,I
56,52,40,O
56,64,82,O
56,65,82,O
56,65,81,O
56,64,81,O
55,64,81,O
55,51,39,O
55,56,56,O
55,63,81,O
54,63,81,O
54,63,80,O
54,63,80,O
54,63,80,O
53,49,38,O
53,49,38,O
53,62,80,O
53,62,80,O
53,62,79,O
53,62,79,O
53,62,79,O
52,54,56,O
52,49,38,O
52,48,37,O
52,48,37,O
52,48,37,O
52,48,37,N
52,60,79,N
52,61,79,N
52,61,79,N
51,61,79,N
51,61,79,N
51,54,56,N
51,48,37,N
51,58,71,N
51,61,78,N
51,47,37,N
51,47,37,N
51,47,37,N
50,47,36,N
50,47,36,N
50,47,36,N
50,47,36, 
50,47,36, 
50,47,36, 
50,47,36, 
50,47,36, 
50,47,36, 
50,47,36, 
50,47,36, 
50,46,36, 
50,46,36, 
49,46,36, 
49,46,36, 
49,46,36, 
49,48,41,C
49,59,77,C
50,60,77,C
50,58,77,C
49,59,77,C
49,59,77,C
49,59,77,C
49,46,36,C
49,46,35,C
49,59,77,C
49,59,77,C
49,46,35,C
49,50,51,C
49,58,77,C
49,59,77,C
49,59,77,C
49,59,77,C
49,59,77,C
49,46,35,C
48,45,35,C
49,59,77,C
48,48,41,C
48,45,35,C
48,45,35,C
48,45,35,C
48,45,35,C
48,45,35,O
48,58,76,O
48,58,76,O
48,58,76,O
48,58,76,O
48,58,76,O
48,50,50,O
48,45,34,O
48,58,76,O
48,58,76,O
48,58,76,O
48,58,76,O
48,58,76,O
47,44,34,O
47,44,34,O
48,58,76,O
48,58,76,O
47,58,76,O
48,58,76,O
47,58,76,O
48,58,76,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,N
47,57,76,N
47,57,76,N
47,58,76,N
47,57,76,N
47,55,67,N
47,44,34,N
48,56,72,N
47,58,76,N
47,44,34,N
47,44,34,N
47,44,34,N
47,44,34,N
47,44,34,N
47,44,34,S
47,58,76,S
47,57,76,S
47,44,34,S
47,45,38,S
47,57,76,S
47,44,34,S
47,44,34,S
47,57,76,S
47,55,70,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,49,52,I
47,57,76,I
47,45,37,I
47,44,34,I
47,57,76,I
47,57,76,I
47,44,34,I
47,44,34,I
47,44,34,I
47,44,34,I
47,44,34,I
47,44,34,I
47,55,70,S
47,58,76,S
47,44,34,S
47,44,34,S
47,57,76,S
47,58,76,S
47,44,34,S
47,44,34,S
47,57,76,S
47,57,76,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,57,76,T
47,57,76,T
47,57,76,T
47,57,76,T
47,57,76,T
47,52,59,T
47,44,34,T
47,44,34,T
47,44,34,T
47,44,34,T
47,44,34,T
47,44,34,S
47,57,76,S
47,57,76,S
47,44,34,S
47,46,40,S
47,57,76,S
47,46,41,S
47,44,34,S
47,57,75,S
47,57,75,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34,S
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,47,43,O
47,57,76,O
47,57,76,O
47,57,76,O
47,56,76,O
47,54,64,O
47,44,34,O
47,49,51,O
47,57,76,O
47,57,75,O
47,57,76,O
47,57,76,O
47,57,76,O
47,44,34,O
47,44,34,O
47,57,76,O
47,57,76,O
47,57,76,O
47,57,76,O
47,57,76,O
47,57,76,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,F
47,57,76,F
47,51,57,F
47,44,34,F
47,52,60,F
47,57,76,F
47,44,34,F
47,44,34,F
47,57,76,F
47,57,76,F
47,57,76,F
47,57,76,F
47,57,76,F
47,45,37,F
47,44,34,F
47,57,76,F
47,57,76,F
47,44,34,F
47,44,34,F
47,44,34,F
47,44,34,F
47,44,34,F
47,44,34,F
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,57,76,A
47,57,75,A
47,44,34,A
47,44,34,A
47,57,76,A
47,57,75,A
47,57,75,A
47,57,75,A
47,57,75,A
47,57,75,A
47,44,34,A
47,44,34,A
47,44,34,A
47,44,34,A
47,44,34,A
47,44,34,A
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,43,34, 
47,44,34, 
47,44,34, 
47,43,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34,C
47,57,75,C
47,57,75,C
47,57,75,C
47,57,75,C
47,57,75,C
47,54,65,C
47,44,34,C
47,55,71,C
47,57,75,C
47,44,34,C
47,47,44,C
47,57,75,C
47,57,75,C
47,57,75,C
47,57,75,C
47,57,75,C
47,43,33,C
47,43,34,C
47,57,75,C
47,57,75,C
47,44,34,C
47,43,34,C
46,43,33,C
47,43,34,C
47,43,34,C
47,43,34,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
46,43,33,O
47,50,54,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,55,70,O
46,43,33,O
46,47,45,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
46,53,65,O
46,43,33,O
46,43,33,O
46,43,33,O
46,43,33,O
46,43,33,O
46,51,58,M
47,57,75,M
47,57,75,M
47,57,75,M
47,57,75,M
46,43,33,M
47,43,33,M
47,57,75,M
47,57,75,M
47,57,75,M
47,57,75,M
47,57,75,M
47,57,75,M
47,44,34,M
47,44,34,M
47,44,34,M
47,43,34,M
47,44,34,M
47,44,34,B
47,57,75,B
47,57,75,B
47,57,75,B
47,57,75,B
47,57,75,B
47,56,73,B
47,44,34,B
47,44,34,B
47,57,75,B
47,50,53,B
47,44,34,B
47,55,70,B
47,57,75,B
47,44,34,B
47,45,36,B
47,57,75,B
47,52,59,B
47,44,34,B
47,44,34,B
47,43,33,B
47,43,34,B
46,43,33,B
46,48,47,I
47,57,75,I
47,50,55,I
46,43,33,I
46,52,62,I
47,57,75,I
46,43,33,I
46,43,33,I
46,43,33,I
46,43,33,I
46,43,33,I
46,43,33,I
47,57,75,N
47,57,75,N
47,57,75,N
47,57,75,N
47,57,75,N
47,50,52,N
46,43,33,N
47,50,55,N
47,57,75,N
46,44,34,N
47,44,33,N
47,44,34,N
47,44,34,N
47,44,34,N
47,44,34,N
47,52,59,A
47,57,75,A
47,44,34,A
47,46,40,A
47,57,75,A
47,57,75,A
47,57,75,A
47,57,75,A
47,57,75,A
47,44,34,A
46,44,33,A
47,44,34,A
46,44,33,A
46,44,33,A
46,44,33,A
47,54,67,T
47,57,75,T
47,57,75,T
47,57,75,T
47,57,75,T
47,57,75,T
46,43,33,T
46,43,33,T
46,43,33,T
46,43,33,T
46,43,33,T
46,43,33,I
47,57,75,I
47,57,75,I
46,43,33,I
46,46,42,I
46,56,75,I
46,48,48,I
46,43,33,I
46,43,33,I
46,43,33,I
46,43,33,I
46,43,33,I
46,55,71,O
46,56,75,O
46,56,75,O
46,56,75,O
46,57,75,O
46,43,33,O
46,43,33,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
46,43,33,O
46,43,33,O
46,56,75,O
47,56,75,O
46,56,75,O
46,56,75,O
46,56,75,O
46,52,62,O
46,43,33,O
46,43,33,O
46,43,33,O
46,43,33,O
46,43,33,N
47,57,75,N
47,57,75,N
47,57,75,N
47,57,75,N
47,57,75,N
47,56,71,N
46,43,33,N
47,51,56,N
47,57,75,N
47,43,33,N
47,43,33,N
47,43,33,N
47,43,34,N
47,44,34,N
47,43,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,44,34, 
47,43,34, 
47,44,34, 
47,44,34, 
47,43,33, 
47,43,34, 
47,44,34, 
47,44,34,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,44,34,O
47,48,48,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,44,34,O
47,44,34,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,57,75,O
47,46,39,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,O
47,44,34,F
47,57,75,F
47,56,71,F
47,44,34,F
47,50,53,F
48,58,76,F
48,47,43,F
48,44,34,F
48,58,76,F
48,57,76,F
48,58,76,F
48,58,76,F
48,58,76,F
48,49,49,F
48,45,34,F
48,54,65,F
48,58,76,F
48,45,35,F
48,45,34,F
48,45,35,F
48,45,35,F
48,45,34,F
48,45,35, 
48,45,35, 
48,45,35, 
48,45,35, 
48,45,35, 
48,45,35, 
48,45,35, 
48,45,35, 
48,45,34, 
48,45,34, 
48,45,34, 
48,45,34, 
48,44,34, 
48,44,34, 
48,58,76,I
48,58,76,I
48,45,34,I
48,44,34,I
48,58,76,I
48,58,76,I
48,45,34,I
48,45,34,I
48,45,34,I
48,45,34,I
48,45,34,I
48,51,56,N
48,58,76,N
48,58,76,N
48,58,76,N
48,58,76,N
48,58,76,N
48,48,44,N
48,45,34,N
48,58,76,N
48,57,76,N
48,45,34,N
48,44,34,N
48,44,34,N
48,44,34,N
48,44,34,N
48,52,60,C
48,58,76,C
48,58,76,C
48,58,76,C
48,58,76,C
48,58,76,C
48,45,34,C
48,45,34,C
49,58,76,C
49,58,76,C
48,45,35,C
48,45,35,C
49,58,76,C
49,59,77,C
49,59,77,C
49,59,77,C
49,59,77,C
50,55,64,C
50,46,36,C
50,47,39,C
51,60,78,C
51,55,61,C
51,48,37,C
51,48,37,C
52,48,37,C
52,49,37,C
53,49,38,C
53,56,58,R
54,63,80,R
54,52,46,R
53,50,38,R
54,64,80,R
54,63,80,R
53,63,80,R
53,62,79,R
53,63,79,R
52,49,37,R
52,49,37,R
51,61,78,R
51,61,78,R
51,47,36,R
50,47,36,R
50,47,36,R
50,46,36,R
49,46,35,R
49,46,35,E
49,59,77,E
49,56,67,E
48,45,35,E
48,45,35,E
48,45,35,E
48,45,34,E
48,45,35,A
48,58,76,A
48,55,66,A
48,45,35,A
48,52,59,A
48,58,76,A
48,58,76,A
48,58,76,A
48,58,76,A
48,58,76,A
48,45,35,A
48,45,35,A
48,45,35,A
48,45,35,A
48,45,35,A
49,47,39,S
49,59,77,S
49,56,69,S
49,46,35,S
49,56,66,S
50,60,77,S
50,47,36,S
51,48,38,S
51,61,78,S
52,58,66,S
52,48,37,S
52,49,38,S
53,49,38,S
53,49,38,S
53,50,38,S
54,62,80,E
54,64,80,E
54,51,39,E
55,51,39,E
55,51,40,E
55,52,40,E
56,52,40,E
56,52,40,E
56,65,82,S
56,66,82,S
56,53,40,S
56,53,40,S
57,66,82,S
57,66,82,S
56,53,41,S
56,53,40,S
57,65,82,S
56,62,70,S
56,53,40,S
56,53,40,S
56,53,40,S
56,52,40,S
56,52,40,S
56,65,82,A
56,63,75,A
56,52,40,A
56,56,53,A
56,65,82,A
56,65,82,A
56,65,81,A
56,65,81,A
56,65,81,A
56,52,40,A
56,52,40,A
56,53,40,A
56,53,40,A
56,53,40,A
56,53,40,A
57,65,82,N
57,65,82,N
57,65,82,N
57,66,82,N
57,66,82,N
57,66,82,N
56,53,40,N
56,53,40,N
56,66,82,N
56,66,82,N
56,53,40,N
56,53,40,N
56,52,40,N
56,52,40,N
55,52,40,N
55,60,67,D
55,64,81,D
55,64,81,D
55,64,81,D
55,65,81,D
54,64,80,D
54,58,65,D
54,50,38,D
54,61,73,D
53,63,79,D
53,50,38,D
53,53,49,D
53,63,80,D
53,54,52,D
53,50,38,D
53,49,38,D
52,49,38,D
52,48,37,D
51,48,37, 
51,47,36, 
51,47,36, 
50,47,36, 
50,47,36, 
50,46,36, 
50,46,36, 
50,47,36, 
50,47,36, 
51,47,36, 
51,47,36, 
51,48,37, 
52,48,37, 
52,48,37, 
52,49,39,D
52,61,79,D
52,61,79,D
52,61,78,D
52,61,78,D
51,61,78,D
51,47,36,D
51,47,36,D
51,60,78,D
51,54,62,D
50,47,36,D
51,58,73,D
51,59,78,D
51,47,36,D
51,47,36,D
51,47,36,D
51,47,36,D
51,47,36,D
51,47,36,D
51,61,78,E
51,61,78,E
51,47,36,E
51,47,36,E
51,47,36,E
51,47,36,E
51,47,36,E
51,47,36,C
51,61,78,C
51,60,78,C
51,60,78,C
51,59,78,C
51,60,78,C
51,47,36,C
51,47,36,C
51,60,78,C
51,61,78,C
51,47,36,C
51,49,41,C
51,61,78,C
52,61,78,C
52,61,78,C
52,61,79,C
52,61,79,C
52,48,37,C
52,48,37,C
52,61,79,C
52,61,78,C
52,48,37,C
52,48,37,C
52,48,37,C
52,48,37,C
52,48,37,C
52,48,37,R
52,61,78,R
51,55,59,R
51,47,37,R
52,61,79,R
51,61,78,R
52,61,78,R
52,60,78,R
52,60,78,R
52,55,58,R
51,48,37,R
52,51,46,R
52,60,79,R
52,49,42,R
52,48,37,R
52,48,37,R
52,48,37,R
52,48,37,R
52,48,37,R
53,62,79,E
53,61,79,E
53,49,38,E
53,49,38,E
53,49,38,E
53,49,38,E
53,49,38,E
53,49,38,A
53,62,79,A
53,61,79,A
53,49,37,A
53,58,66,A
53,62,79,A
53,61,79,A
53,62,79,A
53,62,79,A
53,62,79,A
53,49,38,A
53,49,38,A
53,49,38,A
53,49,38,A
53,49,38,A
53,57,63,S
53,62,79,S
53,52,48,S
53,49,38,S
53,61,75,S
53,63,80,S
53,50,38,S
53,49,38,S
53,62,80,S
53,63,79,S
53,49,38,S
53,49,38,S
53,49,38,S
53,49,38,S
53,49,38,S
53,55,57,E
54,63,80,E
54,55,54,E
54,50,39,E
54,50,39,E
54,50,39,E
54,50,39,E
55,51,39,E
55,57,58,S
55,64,81,S
55,57,56,S
55,51,39,S
55,64,81,S
55,62,73,S
54,51,39,S
55,60,68,S
55,63,81,S
54,51,39,S
54,51,39,S
54,50,39,S
54,50,39,S
54,50,39,S
54,50,39,S
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,39, 
54,50,38, 
54,50,38, 
54,50,38, 
53,50,38,I
54,62,80,I
54,60,72,I
53,49,38,I
53,51,44,I
53,63,80,I
54,59,68,I
53,50,38,I
53,49,38,I
53,49,38,I
54,50,38,I
54,50,38,I
54,60,70,N
54,63,80,N
54,63,80,N
54,62,80,N
54,63,80,N
54,62,80,N
53,49,38,N
53,49,38,N
53,63,80,N
53,60,71,N
53,49,38,N
53,50,38,N
53,50,38,N
53,50,38,N
53,50,38, 
53,50,38, 
53,50,38, 
53,50,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38, 
53,49,38,R
53,63,80,R
53,63,80,R
53,50,38,R
53,50,38,R
54,62,80,R
54,63,80,R
54,62,80,R
54,63,80,R
54,62,80,R
53,56,58,R
53,50,38,R
54,63,80,R
54,62,76,R
53,50,38,R
54,50,38,R
54,50,38,R
54,50,39,R
54,50,38,R
54,50,38,E
54,63,80,E
54,58,64,E
54,50,39,E
54,51,39,E
54,50,39,E
54,50,39,E
54,51,39,E
54,56,56,G
55,63,81,G
55,64,80,G
55,64,80,G
55,64,81,G
55,64,81,G
54,50,39,G
54,50,39,G
55,64,81,G
55,64,80,G
55,64,80,G
55,64,81,G
55,64,81,G
55,63,81,G
54,53,44,G
54,50,39,G
55,64,81,G
55,64,81,G
54,50,39,G
54,50,39,G
54,51,39,G
54,51,39,G
54,50,39,G
54,51,39,I
55,63,81,I
55,64,81,I
55,51,39,I
55,56,57,I
55,64,81,I
55,51,42,I
55,51,39,I
55,51,39,I
55,51,39,I
55,51,39,I
55,63,77,O
55,64,81,O
56,64,81,O
56,64,81,O
56,65,81,O
56,64,82,O
56,52,40,O
56,52,40,O
57,65,82,O
57,66,82,O
57,66,82,O
57,65,82,O
57,66,82,O
57,64,80,O
57,53,40,O
57,55,49,O
57,65,82,O
56,64,82,O
56,65,81,O
56,64,82,O
56,65,81,O
56,52,40,O
56,52,40,O
56,52,40,O
56,52,40,O
56,52,40,O
56,63,75,N
56,64,82,N
56,64,82,N
56,64,82,N
56,64,82,N
56,64,82,N
56,52,40,N
56,52,40,N
57,66,82,N
57,65,82,N
57,53,40,N
57,53,40,N
57,53,41,N
57,53,41,N
57,53,41,N
57,53,41,A
57,66,82,A
57,62,69,A
57,53,41,A
57,59,60,A
58,66,83,A
57,67,83,A
58,66,83,A
58,66,83,A
58,66,83,A
58,53,41,A
58,53,41,A
58,54,41,A
58,54,41,A
58,54,41,A
58,54,42,L
58,66,83,L
58,60,61,L
58,54,41,L
58,63,69,L
58,66,83,L
58,66,83,L
58,67,83,L
58,66,83,L
58,67,83,L
58,54,41,L
58,54,41,L
58,67,83,L
58,66,83,L
57,53,41,L
57,60,62,L
57,66,82,L
57,60,63,L
57,53,41,L
57,53,41,L
57,53,41,L
57,53,41,L
57,53,41, 
57,53,41, 
57,53,41, 
58,53,41, 
58,53,41, 
58,53,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,54,41, 
58,67,83,B
58,66,83,B
58,66,83,B
58,67,83,B
58,67,83,B
58,67,83,B
58,54,42,B
58,54,42,B
59,66,83,B
59,67,83,B
59,54,42,B
59,54,42,B
59,67,84,B
59,67,82,B
59,55,42,B
59,57,49,B
60,67,84,B
60,61,64,B
59,55,43,B
60,55,43,B
60,55,43,B
59,56,43,B
60,56,43,B
61,65,71,R
61,68,85,R
61,56,43,R
61,57,45,R
61,69,85,R
61,70,85,R
61,69,85,R
61,69,85,R
61,70,85,R
61,61,60,R
60,57,44,R
62,69,83,R
62,69,85,R
61,57,44,R
62,57,44,R
62,57,44,R
62,57,44,R
61,57,44,R
62,57,44,R
62,70,86,A
62,71,86,A
62,57,44,A
62,57,44,A
62,70,86,A
62,71,86,A
62,70,86,A
63,70,86,A
62,71,86,A
62,71,86,A
62,57,44,A
62,57,44,A
62,57,44,A
62,57,44,A
62,58,46,I
63,71,86,I
63,64,64,I
63,58,45,I
63,69,80,I
63,71,86,I
62,58,45,I
63,58,45,I
62,58,45,I
62,58,45,I
62,57,45,I
63,58,45,N
63,72,87,N
64,71,87,N
63,71,87,N
64,71,87,N
64,71,87,N
64,71,87,N
64,59,46,N
64,59,46,N
65,73,87,N
65,72,87,N
65,59,46,N
64,59,46,N
64,58,46,N
64,59,46,N
64,59,46,N
63,59,46, 
63,58,46, 
64,59,46, 
63,58,46, 
63,58,46, 
65,59,46, 
64,59,46, 
65,60,46, 
64,59,46, 
64,60,46, 
65,60,47, 
65,60,47, 
65,60,47, 
66,61,47, 
66,70,78,A
66,74,89,A
66,61,47,A
66,60,47,A
66,74,89,A
67,74,89,A
67,74,89,A
67,74,89,A
67,74,89,A
67,74,88,A
66,62,48,A
67,62,48,A
67,62,48,A
67,62,48,A
68,62,48,A
68,62,48,C
67,75,90,C
68,75,90,C
68,75,90,C
68,75,90,C
68,75,90,C
68,62,49,C
68,62,49,C
68,75,90,C
69,75,90,C
68,63,49,C
68,62,49,C
69,76,91,C
69,76,91,C
69,76,91,C
70,76,91,C
69,76,91,C
70,76,91,C
69,64,50,C
70,63,50,C
70,77,92,C
71,77,92,C
72,65,50,C
72,66,51,C
72,65,51,C
72,65,51,C
73,67,51,C
72,69,61,T
73,79,93,T
73,79,93,T
73,79,93,T
74,79,93,T
73,80,94,T
74,75,77,T
75,68,53,T
74,68,53,T
75,68,53,T
75,68,53,T
76,69,54,I
76,82,96,I
76,83,96,I
77,69,54,I
77,73,65,I
77,83,96,I
78,79,81,I
78,72,55,I
79,71,56,I
79,72,56,I
80,72,56,I
80,73,57,I
81,73,57,V
81,87,99,V
81,78,70,V
82,74,58,V
82,85,93,V
83,88,100,V
83,75,58,V
83,75,59,V
84,89,100,V
84,89,100,V
83,75,59,V
84,75,59,V
84,89,101,V
85,90,101,V
85,90,101,V
85,90,101,V
86,90,102,V
85,80,70,V
85,77,60,V
85,77,60,V
85,77,60,V
85,77,60,V
86,78,60,I
87,91,102,I
87,87,88,I
88,79,62,I
88,84,75,I
89,93,104,I
89,85,77,I
89,81,63,I
90,81,63,I
90,81,62,I
91,81,63,I
91,81,63,I
91,95,105,T
91,95,105,T
91,95,105,T
91,95,105,T
92,95,105,T
92,96,106,T
92,83,65,T
93,83,64,T
93,84,65,T
94,84,64,T
94,84,65,T
94,84,66,T
95,98,108,Y
95,98,108,Y
96,99,108,Y
96,99,108,Y
96,99,108,Y
96,97,102,Y
96,86,66,Y
96,90,80,Y
97,100,109,Y
97,95,93,Y
98,87,67,Y
98,101,110,Y
99,101,110,Y
99,101,110,Y
99,102,110,Y
100,102,110,Y
100,98,96,Y
100,89,68,Y
101,98,94,Y
101,103,111,Y
102,104,112,Y
102,104,112,Y
102,104,112,Y
102,104,112,Y
102,91,71,Y
102,91,71,Y
102,91,70,Y
102,91,71,Y
102,91,70,Y
102,91,70,Y
101,90,70, 
101,90,70, 
101,90,70, 
101,90,69, 
102,91,70, 
102,91,70, 
103,92,70, 
103,92,71, 
104,93,72, 
105,93,72, 
105,94,72, 
105,94,73, 
106,94,72, 
106,94,72, 
107,95,73, 
106,95,73, 
107,95,73, 
107,95,73, 
107,96,74, 
108,96,73, 
108,96,74, 
108,96,74, 
108,96,74, 
109,97,74, 
109,97,74, 
109,97,74, 
109,97,74, 
110,108,110,R
110,111,117,R
110,98,75,R
110,98,75,R
110,111,117,R
110,111,117,R
110,111,117,R
110,110,117,R
109,110,116,R
108,102,93,R
108,96,73,R
108,106,106,R
107,108,115,R
107,96,76,R
107,95,73,R
107,95,73,R
107,95,73,R
107,95,72,R
107,95,72,R
107,104,102,E
107,108,115,E
106,95,73,E
106,95,72,E
106,94,72,E
106,94,72,E
106,94,72,E
106,94,72,E
106,107,115,O
105,107,114,O
105,106,114,O
105,106,114,O
105,106,114,O
105,106,114,O
105,93,71,O
105,93,71,O
106,107,115,O
107,108,115,O
108,109,116,O
109,110,117,O
110,111,118,O
111,111,118,O
111,98,76,O
111,98,75,O
111,112,118,O
111,111,118,O
110,111,117,O
110,111,117,O
110,110,117,O
110,108,108,O
109,97,74,O
109,96,74,O
108,96,73,O
108,96,73,O
108,96,73,O
108,109,115,R
108,109,115,R
107,95,73,R
107,95,73,R
107,108,115,R
107,108,115,R
107,108,115,R
107,108,115,R
106,108,115,R
106,107,115,R
105,94,72,R
105,94,72,R
105,107,114,R
105,98,87,R
105,93,71,R
105,93,71,R
105,93,71,R
104,92,71,R
104,92,71,R
104,92,72,G
104,105,113,G
104,105,113,G
103,105,113,G
103,105,113,G
103,105,113,G
102,91,71,G
102,91,71,G
102,104,112,G
101,103,112,G
101,103,111,G
100,103,111,G
100,102,111,G
100,102,110,G
99,88,69,G
99,88,68,G
99,101,110,G
99,101,110,G
98,87,68,G
98,87,67,G
97,87,68,G
97,87,66,G
97,86,66,G
96,86,67,A
96,99,108,A
96,95,95,A
96,85,65,A
95,88,74,A
95,98,108,A
95,98,107,A
94,97,107,A
94,97,107,A
94,94,97,A
94,84,65,A
93,83,64,A
93,83,65,A
92,83,64,A
92,83,64,A
92,91,92,N
93,96,106,N
93,96,106,N
93,96,106,N
92,96,106,N
92,95,105,N
91,82,64,N
91,81,64,N
91,94,105,N
90,94,105,N
89,80,63,N
89,80,62,N
89,80,62,N
89,79,62,N
88,79,62,N
89,79,61,I
88,93,103,I
89,86,81,I
88,79,61,I
88,81,69,I
89,93,103,I
88,89,93,I
88,79,61,I
88,79,61,I
88,79,62,I
88,79,62,I
88,79,60,Z
88,92,103,Z
88,92,103,Z
87,92,103,Z
87,91,102,Z
87,91,102,Z
86,77,60,Z
86,77,59,Z
86,91,102,Z
86,90,102,Z
86,90,102,Z
86,90,102,Z
85,90,102,Z
85,90,101,Z
85,77,60,Z
85,76,60,Z
85,90,101,Z
85,90,101,Z
84,76,59,Z
84,76,59,Z
84,89,101,Z
84,89,101,Z
84,75,59,Z
84,75,58,Z
83,75,59,Z
83,75,59,Z
84,82,81,A
84,89,100,A
83,75,59,A
84,75,59,A
84,89,100,A
84,89,100,A
84,89,100,A
84,89,100,A
84,89,100,A
84,89,100,A
84,75,59,A
83,75,59,A
83,75,59,A
83,75,59,A
83,75,58,A
83,75,58,T
83,88,100,T
83,88,100,T
83,88,100,T
83,88,100,T
82,88,100,T
82,81,77,T
82,74,58,T
82,74,58,T
82,74,58,T
82,74,58,T
82,74,58,T
82,74,58,I
82,87,99,I
82,80,78,I
82,74,58,I
82,80,78,I
82,87,99,I
82,78,69,I
82,74,58,I
82,74,58,I
82,74,58,I
82,74,58,I
82,75,62,O
82,87,99,O
